0 9.9999900000000004
0.499999 6.0653050807988294
0.999998 3.6787962511128822
1.499997 2.2313043906142487
1.999996 1.3533555390757421
2.499995 0.82085224358059083
2.999994 0.49787242622987449
3.499993 0.30197511761529283
3.999992 0.18315730467200467
4.499991 0.11109060415185802
4.99999 0.067379907959031565
5.999994 0.024787571341772854
6.999993 0.0091188424526298609
7.999992 0.003354636342922239
8.999991 0.0012341023602189061
9.99999 0.00045400111362624648
10.99999 0.00016701775948093308
11.99999 6.1442430744764603e-05
12.99999 2.2603418388308994e-05
13.99999 8.3153370829245723e-06
14.99999 3.0590430887402482e-06
15.99998 1.1253596246849633e-06
16.99998 4.1399687684444047e-07
17.99998 1.5230101585077631e-07
18.99998 5.6028440615245854e-08
19.99998 2.0611721729104702e-08
20.99998 7.5826324626009504e-09
21.99998 2.7894959876983249e-09
22.99998 1.0261987382039057e-09
23.99998 3.7751760710007782e-10
24.99998 1.3888103577288342e-10
25.99997 5.1091503375197645e-11
26.99997 1.8795523108038441e-11
27.99997 6.9144899947549462e-12
28.99997 2.5436999871061632e-12
29.99997 9.3577539765213936e-13
30.99997 3.4425270247660523e-13
31.99997 1.2664355513063304e-13
32.99997 4.6589583584219039e-14
33.99997 1.7139358543053711e-14
34.99997 6.3052207954659093e-15
35.99996 2.3195622624799954e-15
36.99996 8.533196955434581e-16
37.99996 3.1391892969660008e-16
