0 9.9000000000000004
0.5 5.9895600646616138
1 3.6237201786049713
1.5 2.192372693664725
2 1.3263987810938227
2.5 0.8024793100055958
3 0.4855048513057299
3.5 0.29373338066467419
4 0.17771047742294749
4.5 0.10751591703479145
5 0.065047782119904848
6 0.023809591983979701
7 0.0087150806986564106
8 0.0031900013925143375
9 0.0011676436783668864
10 0.000427395349365517
11 0.00015644052037755004
12 5.7262289943797082e-05
13 2.095985005479454e-05
14 7.6719829882922756e-06
15 2.8081938954130099e-06
16 1.0278897862872148e-06
17 3.762409050455486e-07
18 1.3771633935658094e-07
19 5.0408634126267917e-08
20 1.8451190369623465e-08
21 6.7537324102713436e-09
22 2.4720844864645126e-09
23 9.0486287240583494e-10
24 3.3120907571792712e-10
25 1.2123323343597501e-10
26 4.437528427469391e-11
27 1.6242789197731329e-11
28 5.9453861588531172e-12
29 2.1762036154984583e-12
30 7.9656090446816765e-13
31 2.9156705282920478e-13
32 1.0672297098520921e-13
33 3.9064058937351072e-14
34 1.4298708952474032e-14
35 5.2337899150585574e-15
36 1.9157363763411007e-15
37 7.0122147109442629e-16
38 2.5666973681575101e-16
