0	2.1	2.1	1
1	3.6	2.1	1
2	5.1	2.1	1
3	6.6	2.1	1
4	8.1	2.1	1
5	9.6	2.1	1
6	11.1	2.1	1
7	12.6	2.1	1
8	14.1	2.1	1
9	15.6	2.1	1
10	17.1	2.1	1
11	18.6	2.1	1
12	20.1	2.1	1
13	21.6	2.1	1
14	23.1	2.1	1
15	24.6	2.1	1
16	26.1	2.1	1
17	27.6	2.1	1
18	29.1	2.1	1
19	30.6	2.1	1
20	32.1	2.1	1
21	33.6	2.1	1
22	35.1	2.1	1
23	36.6	2.1	1
24	38.1	2.1	1
25	2.85	3.39904	1
26	4.35	3.39904	1
27	5.85	3.39904	1
28	7.35	3.39904	1
29	8.85	3.39904	1
30	10.35	3.39904	1
31	11.85	3.39904	1
32	13.35	3.39904	1
33	14.85	3.39904	1
34	16.35	3.39904	1
35	17.85	3.39904	1
36	19.35	3.39904	1
37	20.85	3.39904	1
38	22.35	3.39904	1
39	23.85	3.39904	1
40	25.35	3.39904	1
41	26.85	3.39904	1
42	28.35	3.39904	1
43	29.85	3.39904	1
44	31.35	3.39904	1
45	32.85	3.39904	1
46	34.35	3.39904	1
47	35.85	3.39904	1
48	37.35	3.39904	1
49	38.85	3.39904	1
50	2.1	4.69808	1
51	3.6	4.69808	1
52	5.1	4.69808	1
53	6.6	4.69808	1
54	8.1	4.69808	1
55	9.6	4.69808	1
56	11.1	4.69808	1
57	12.6	4.69808	1
58	14.1	4.69808	1
59	15.6	4.69808	1
60	17.1	4.69808	1
61	18.6	4.69808	1
62	20.1	4.69808	1
63	21.6	4.69808	1
64	23.1	4.69808	1
65	24.6	4.69808	1
66	26.1	4.69808	1
67	27.6	4.69808	1
68	29.1	4.69808	1
69	30.6	4.69808	1
70	32.1	4.69808	1
71	33.6	4.69808	1
72	35.1	4.69808	1
73	36.6	4.69808	1
74	38.1	4.69808	1
75	2.85	5.99711	1
76	4.35	5.99711	1
77	5.85	5.99711	1
78	7.35	5.99711	1
79	8.85	5.99711	1
80	10.35	5.99711	1
81	11.85	5.99711	1
82	13.35	5.99711	1
83	14.85	5.99711	1
84	16.35	5.99711	1
85	17.85	5.99711	1
86	19.35	5.99711	1
87	20.85	5.99711	1
88	22.35	5.99711	1
89	23.85	5.99711	1
90	25.35	5.99711	1
91	26.85	5.99711	1
92	28.35	5.99711	1
93	29.85	5.99711	1
94	31.35	5.99711	1
95	32.85	5.99711	1
96	34.35	5.99711	1
97	35.85	5.99711	1
98	37.35	5.99711	1
99	38.85	5.99711	1
100	2.1	7.29615	1
101	3.6	7.29615	1
102	5.1	7.29615	1
103	6.6	7.29615	1
104	8.1	7.29615	1
105	9.6	7.29615	1
106	11.1	7.29615	1
107	12.6	7.29615	1
108	14.1	7.29615	1
109	15.6	7.29615	1
110	17.1	7.29615	1
111	18.6	7.29615	1
112	20.1	7.29615	1
113	21.6	7.29615	1
114	23.1	7.29615	1
115	24.6	7.29615	1
116	26.1	7.29615	1
117	27.6	7.29615	1
118	29.1	7.29615	1
119	30.6	7.29615	1
120	32.1	7.29615	1
121	33.6	7.29615	1
122	35.1	7.29615	1
123	36.6	7.29615	1
124	38.1	7.29615	1
125	2.85	8.59519	1
126	4.35	8.59519	1
127	5.85	8.59519	1
128	7.35	8.59519	1
129	8.85	8.59519	1
130	10.35	8.59519	1
131	11.85	8.59519	1
132	13.35	8.59519	1
133	14.85	8.59519	1
134	16.35	8.59519	1
135	17.85	8.59519	1
136	19.35	8.59519	1
137	20.85	8.59519	1
138	22.35	8.59519	1
139	23.85	8.59519	1
140	25.35	8.59519	1
141	26.85	8.59519	1
142	28.35	8.59519	1
143	29.85	8.59519	1
144	31.35	8.59519	1
145	32.85	8.59519	1
146	34.35	8.59519	1
147	35.85	8.59519	1
148	37.35	8.59519	1
149	38.85	8.59519	1
150	2.1	9.89423	1
151	3.6	9.89423	1
152	5.1	9.89423	1
153	6.6	9.89423	1
154	8.1	9.89423	1
155	9.6	9.89423	1
156	11.1	9.89423	1
157	12.6	9.89423	1
158	14.1	9.89423	1
159	15.6	9.89423	1
160	17.1	9.89423	1
161	18.6	9.89423	1
162	20.1	9.89423	1
163	21.6	9.89423	1
164	23.1	9.89423	1
165	24.6	9.89423	1
166	26.1	9.89423	1
167	27.6	9.89423	1
168	29.1	9.89423	1
169	30.6	9.89423	1
170	32.1	9.89423	1
171	33.6	9.89423	1
172	35.1	9.89423	1
173	36.6	9.89423	1
174	38.1	9.89423	1
175	2.85	11.1933	1
176	4.35	11.1933	1
177	5.85	11.1933	1
178	7.35	11.1933	1
179	8.85	11.1933	1
180	10.35	11.1933	1
181	11.85	11.1933	1
182	13.35	11.1933	1
183	14.85	11.1933	1
