0.02	0.999708	-0.019199
0.03	0.999431	-0.0276602
0.04	0.999077	-0.0354417
0.05	0.998651	-0.0425971
0.06	0.998159	-0.0491758
0.07	0.997607	-0.0552234
0.08	0.996999	-0.0607816
0.09	0.99634	-0.065889
0.1	0.995635	-0.0705813
0.11	0.994886	-0.0748912
0.12	0.994097	-0.0788487
0.13	0.993272	-0.0824818
0.14	0.992414	-0.085816
0.15	0.991525	-0.0888748
0.16	0.990609	-0.0916801
0.17	0.989666	-0.0942518
0.18	0.9887	-0.0966083
0.19	0.987712	-0.0987666
0.2	0.986705	-0.100742
0.21	0.985679	-0.10255
0.22	0.984637	-0.104203
0.23	0.98358	-0.105713
0.24	0.982509	-0.107092
0.25	0.981426	-0.10835
0.26	0.980331	-0.109496
0.27	0.979225	-0.110539
0.28	0.978111	-0.111489
0.29	0.976987	-0.112351
0.3	0.975856	-0.113132
0.31	0.974717	-0.11384
0.32	0.973573	-0.11448
0.33	0.972422	-0.115058
0.34	0.971266	-0.115577
0.35	0.970106	-0.116044
0.36	0.968941	-0.116461
0.37	0.967773	-0.116834
0.38	0.966601	-0.117165
0.39	0.965427	-0.117458
0.4	0.964249	-0.117715
0.41	0.96307	-0.117941
0.42	0.961889	-0.118136
0.43	0.960706	-0.118304
0.44	0.959521	-0.118447
0.45	0.958335	-0.118566
0.46	0.957149	-0.118664
0.47	0.955961	-0.118743
0.48	0.954773	-0.118803
0.49	0.953585	-0.118846
0.5	0.952396	-0.118874
0.51	0.951207	-0.118888
0.52	0.950018	-0.118889
0.53	0.94883	-0.118879
0.54	0.947641	-0.118857
0.55	0.946453	-0.118824
0.56	0.945265	-0.118783
0.57	0.944078	-0.118733
0.58	0.942891	-0.118675
0.59	0.941705	-0.11861
0.6	0.940519	-0.118538
0.61	0.939335	-0.11846
0.62	0.938151	-0.118377
0.63	0.936968	-0.118288
0.64	0.935786	-0.118195
0.65	0.934605	-0.118097
0.66	0.933425	-0.117995
0.67	0.932246	-0.11789
0.68	0.931069	-0.117781
0.69	0.929892	-0.11767
0.7	0.928716	-0.117555
0.71	0.927542	-0.117438
0.72	0.926369	-0.117318
0.73	0.925197	-0.117196
0.74	0.924026	-0.117073
0.75	0.922857	-0.116947
0.76	0.921688	-0.11682
0.77	0.920522	-0.116691
0.78	0.919356	-0.116561
0.79	0.918192	-0.11643
0.8	0.917029	-0.116297
0.81	0.915867	-0.116164
0.82	0.914707	-0.116029
0.83	0.913548	-0.115894
0.84	0.91239	-0.115758
0.85	0.911234	-0.115621
0.86	0.910079	-0.115484
0.87	0.908926	-0.115346
0.88	0.907774	-0.115208
0.89	0.906623	-0.115069
0.9	0.905474	-0.114929
0.91	0.904326	-0.11479
0.92	0.903179	-0.11465
0.93	0.902034	-0.11451
0.94	0.90089	-0.114369
0.95	0.899748	-0.114229
0.96	0.898607	-0.114088
0.97	0.897468	-0.113947
0.98	0.89633	-0.113806
0.99	0.895193	-0.113665
1	0.894058	-0.113523
1.01	0.892924	-0.113382
1.02	0.891792	-0.113241
1.03	0.890661	-0.113099
1.04	0.889531	-0.112958
1.05	0.888403	-0.112817
1.06	0.887276	-0.112675
1.07	0.886151	-0.112534
1.08	0.885027	-0.112393
1.09	0.883904	-0.112252
1.1	0.882783	-0.112111
1.11	0.881664	-0.11197
1.12	0.880545	-0.111829
1.13	0.879428	-0.111688
1.14	0.878313	-0.111547
1.15	0.877199	-0.111406
1.16	0.876086	-0.111266
1.17	0.874975	-0.111126
1.18	0.873865	-0.110985
1.19	0.872757	-0.110845
1.2	0.87165	-0.110705
1.21	0.870544	-0.110565
1.22	0.86944	-0.110425
1.23	0.868337	-0.110286
1.24	0.867235	-0.110146
1.25	0.866135	-0.110007
1.26	0.865037	-0.109868
1.27	0.863939	-0.109729
1.28	0.862843	-0.10959
1.29	0.861749	-0.109451
1.3	0.860656	-0.109312
1.31	0.859564	-0.109174
1.32	0.858474	-0.109036
1.33	0.857385	-0.108898
1.34	0.856297	-0.10876
1.35	0.855211	-0.108622
1.36	0.854126	-0.108484
1.37	0.853043	-0.108347
1.38	0.85196	-0.108209
1.39	0.85088	-0.108072
1.4	0.8498	-0.107935
1.41	0.848722	-0.107798
1.42	0.847646	-0.107662
1.43	0.846571	-0.107525
1.44	0.845497	-0.107389
1.45	0.844424	-0.107253
1.46	0.843353	-0.107117
1.47	0.842283	-0.106981
1.48	0.841215	-0.106845
1.49	0.840148	-0.10671
1.5	0.839082	-0.106575
1.51	0.838017	-0.106439
1.52	0.836954	-0.106304
1.53	0.835893	-0.10617
1.54	0.834832	-0.106035
1.55	0.833773	-0.105901
1.56	0.832716	-0.105766
1.57	0.831659	-0.105632
1.58	0.830604	-0.105498
1.59	0.829551	-0.105364
1.6	0.828498	-0.105231
1.61	0.827447	-0.105097
1.62	0.826398	-0.104964
1.63	0.82535	-0.104831
1.64	0.824303	-0.104698
1.65	0.823257	-0.104565
1.66	0.822213	-0.104432
1.67	0.82117	-0.1043
1.68	0.820128	-0.104168
1.69	0.819088	-0.104035
1.7	0.818049	-0.103904
1.71	0.817011	-0.103772
1.72	0.815974	-0.10364
1.73	0.814939	-0.103509
1.74	0.813906	-0.103377
1.75	0.812873	-0.103246
1.76	0.811842	-0.103115
1.77	0.810812	-0.102984
1.78	0.809784	-0.102854
1.79	0.808756	-0.102723
1.8	0.80773	-0.102593
1.81	0.806706	-0.102463
1.82	0.805682	-0.102333
1.83	0.80466	-0.102203
1.84	0.80364	-0.102073
1.85	0.80262	-0.101944
1.86	0.801602	-0.101815
1.87	0.800585	-0.101686
1.88	0.79957	-0.101557
1.89	0.798555	-0.101428
1.9	0.797542	-0.101299
1.91	0.796531	-0.101171
1.92	0.79552	-0.101042
1.93	0.794511	-0.100914
1.94	0.793503	-0.100786
1.95	0.792497	-0.100658
1.96	0.791491	-0.10053
1.97	0.790487	-0.100403
1.98	0.789485	-0.100276
1.99	0.788483	-0.100148
2	0.787483	-0.100021
2.01	0.786484	-0.0998945
2.02	0.785486	-0.0997678
2.03	0.78449	-0.0996412
2.04	0.783495	-0.0995148
2.05	0.782501	-0.0993886
2.06	0.781508	-0.0992625
2.07	0.780517	-0.0991366
2.08	0.779527	-0.0990108
2.09	0.778538	-0.0988852
2.1	0.77755	-0.0987598
2.11	0.776564	-0.0986345
2.12	0.775579	-0.0985094
2.13	0.774595	-0.0983844
2.14	0.773612	-0.0982596
2.15	0.772631	-0.098135
2.16	0.771651	-0.0980105
2.17	0.770672	-0.0978861
2.18	0.769694	-0.097762
2.19	0.768718	-0.097638
